,Unnamed: 0,Sentence,Sentence Encodings,Phrases,Values,word_number,mean_confidence_difference,max_confidence_difference,min_confidence_difference,range_confidence_difference,std_confidence_difference,mean_confidence,max_confidence,min_confidence,range_confidence,std_confidence,original_confidence,original_label,amount_label_switched,above_0.05,above_0.1,above_0.2,above_0.3,below_-0.05,below_-0.1,below_-0.2,below_-0.3,between_+-0.05
66,66,"Michigan Gov. Gretchen Whitmer said Monday night she was “really excited” for the next chapter of the Democratic presidential campaign, after President Joe Biden exited the race on Sunday, endorsing Vice President Kamala Harris to be the nominee.","{'the race': '0', 'next chapter': '0', 'Vice President Kamala Harris': '0', 'she': '0', 'the Democratic presidential campaign': '0', 'Michigan Gov. Gretchen Whitmer': '0', 'the nominee': '0', 'the next chapter': '0', 'President Joe Biden': '0', 'Sunday': '0', 'said': '0', 'endorsing': '1', 'exited': '0', 'presidential campaign': '0', 'Michigan': '0', 'Gov.': '0', 'Gretchen': '0', 'Whitmer': '0', 'Monday': '0', 'night': '0', '“really': '1', 'excited”': '1', 'next': '0', 'chapter': '0', 'Democratic': '0', 'presidential': '0', 'campaign,': '0', 'President': '0', 'Joe': '0', 'Biden': '0', 'race': '0', 'Sunday,': '0', 'Vice': '0', 'Kamala': '0', 'Harris': '0', 'nominee.': '0'}","['the race', 'next chapter', 'Vice President Kamala Harris', 'she', 'the Democratic presidential campaign', 'Michigan Gov. Gretchen Whitmer', 'the nominee', 'the next chapter', 'President Joe Biden', 'Sunday', 'said', 'endorsing', 'exited', 'presidential campaign', 'Michigan', 'Gov.', 'Gretchen', 'Whitmer', 'Monday', 'night', '“really', 'excited”', 'next', 'chapter', 'Democratic', 'presidential', 'campaign,', 'President', 'Joe', 'Biden', 'race', 'Sunday,', 'Vice', 'Kamala', 'Harris', 'nominee.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",38,0.00042951788221086775,0.03370344638824463,-0.03786951303482056,0.07157295942306519,0.013762760313007529,0.9225479296275547,0.9608469605445862,0.889274001121521,0.07157295942306519,0.013762760313007529,0.9229774475097656,POS,1,0,0,0,0,0,0,0,0,36
67,67,"Using GPT-4o it is instantly clear how much faster it is than the earlier models, including GPT-3.5, which is much smaller and less capable. It can also analyze video content, which is something not previously possible in ChatGPT or any mainstream chatbot.","{'also analyze': '1', 'mainstream chatbot': '0', 'which': '0', 'video content': '0', 'earlier models': '0', 'Using': '0', 'GPT-3.5': '0', 'something': '0', 'any mainstream chatbot': '0', 'including': '0', 'it': '0', 'It': '0', 'ChatGPT': '0', 'can also analyze': '1', 'the earlier models': '0', 'GPT-4o': '0', 'instantly': '1', 'clear': '1', 'much': '1', 'faster': '1', 'earlier': '0', 'models,': '0', 'GPT-3.5,': '0', 'smaller': '0', 'less': '0', 'capable.': '0', 'also': '0', 'analyze': '0', 'video': '0', 'content,': '0', 'previously': '0', 'possible': '0', 'mainstream': '0', 'chatbot.': '0'}","['also analyze', 'mainstream chatbot', 'which', 'video content', 'earlier models', 'Using', 'GPT-3.5', 'something', 'any mainstream chatbot', 'including', 'it', 'It', 'ChatGPT', 'can also analyze', 'the earlier models', 'GPT-4o', 'instantly', 'clear', 'much', 'faster', 'earlier', 'models,', 'GPT-3.5,', 'smaller', 'less', 'capable.', 'also', 'analyze', 'video', 'content,', 'previously', 'possible', 'mainstream', 'chatbot.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",42,0.007448697462677956,0.1457977294921875,-0.20069587230682373,0.34649360179901123,0.0759590648792151,0.6971335764974356,0.9052781462669373,0.558784544467926,0.34649360179901123,0.0759590648792151,0.7045822739601135,POS,2,5,5,0,0,3,1,1,0,19
68,68,"If you buy through a BGR link, we may earn an affiliate commission, helping support our expert product labs.","{'expert product': '1', 'a BGR link': '0', 'you': '0', 'our expert product labs': '1', 'an affiliate commission': '0', 'may earn': '1', 'helping support': '1', 'buy': '0', 'affiliate commission': '0', 'product labs': '0', 'we': '0', 'BGR': '0', 'link,': '0', 'may': '0', 'earn': '1', 'affiliate': '0', 'commission,': '0', 'helping': '1', 'support': '1', 'expert': '0', 'product': '0', 'labs.': '0'}","['expert product', 'a BGR link', 'you', 'our expert product labs', 'an affiliate commission', 'may earn', 'helping support', 'buy', 'affiliate commission', 'product labs', 'we', 'BGR', 'link,', 'may', 'earn', 'affiliate', 'commission,', 'helping', 'support', 'expert', 'product', 'labs.']","[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]",19,0.036115407943725586,0.3173069953918457,-0.02194201946258545,0.33924901485443115,0.07840356478225799,0.8765036463737488,0.9345610737800598,0.5953120589256287,0.33924901485443115,0.07840356478225799,0.9126190543174744,POS,0,5,1,0,1,0,0,0,0,15
69,69,"OpenAI on Monday announced major improvements to its flagship chatbot, ChatGPT, including improvements to voice, text and vision capabilities that would make “faster” services available to all users, and a new desktop app.","{'announced': '0', 'vision capabilities': '1', 'desktop app': '0', 'OpenAI': '0', 'its flagship chatbot': '1', 'Monday': '0', 'new desktop': '0', 'including': '0', '“faster” services': '1', 'vision': '0', 'would make': '0', 'major improvements': '1', 'a new desktop app': '0', 'improvements': '1', 'ChatGPT': '0', 'all users': '1', 'flagship chatbot': '1', 'capabilities': '0', 'voice': '0', 'text': '0', 'that': '0', 'major': '1', 'flagship': '1', 'chatbot,': '0', 'ChatGPT,': '0', 'voice,': '0', 'would': '0', 'make': '0', '“faster”': '1', 'services': '0', 'available': '1', 'users,': '0', 'new': '0', 'desktop': '0', 'app.': '0'}","['announced', 'vision capabilities', 'desktop app', 'OpenAI', 'its flagship chatbot', 'Monday', 'new desktop', 'including', '“faster” services', 'vision', 'would make', 'major improvements', 'a new desktop app', 'improvements', 'ChatGPT', 'all users', 'flagship chatbot', 'capabilities', 'voice', 'text', 'that', 'major', 'flagship', 'chatbot,', 'ChatGPT,', 'voice,', 'would', 'make', '“faster”', 'services', 'available', 'users,', 'new', 'desktop', 'app.']","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",33,0.002294630663735526,0.050477027893066406,-0.010652720928192139,0.061129748821258545,0.011607168009961323,0.9382674387523107,0.9512147903442383,0.8900850415229797,0.061129748821258545,0.011607168009961323,0.9405620694160461,POS,0,1,0,0,0,0,0,0,0,34
70,70,"Another perk is that Adobe Firefly was trained on Adobe Stock images, openly licensed content, and public domain content, making all the images generated safe for commercial use and addressing the ethics issue of image generators. ","{'all the images': '0', 'Adobe Stock images': '0', 'public domain content': '0', 'the ethics issue': '1', 'generated': '0', 'ethics issue': '1', 'Another perk': '1', 'commercial use': '0', 'making': '0', 'image generators': '0', 'openly licensed content': '1', 'addressing': '1', 'public domain': '0', 'trained': '0', 'Adobe Firefly': '0', 'domain content': '0', 'openly licensed': '1', 'Another': '0', 'perk': '1', 'Adobe': '0', 'Firefly': '0', 'Stock': '0', 'images,': '0', 'openly': '1', 'licensed': '0', 'content,': '0', 'public': '0', 'domain': '0', 'images': '0', 'safe': '1', 'commercial': '0', 'use': '0', 'ethics': '1', 'issue': '0', 'image': '0', 'generators.': '0', '': '0'}","['all the images', 'Adobe Stock images', 'public domain content', 'the ethics issue', 'generated', 'ethics issue', 'Another perk', 'commercial use', 'making', 'image generators', 'openly licensed content', 'addressing', 'public domain', 'trained', 'Adobe Firefly', 'domain content', 'openly licensed', 'Another', 'perk', 'Adobe', 'Firefly', 'Stock', 'images,', 'openly', 'licensed', 'content,', 'public', 'domain', 'images', 'safe', 'commercial', 'use', 'ethics', 'issue', 'image', 'generators.', '']","[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",37,0.022206103479540027,0.39336609840393066,-0.010495603084564209,0.4038617014884949,0.08421854322661838,0.9345792773607615,0.9672809839248657,0.5634192824363708,0.4038617014884949,0.08421854322661838,0.9567853808403015,POS,0,0,1,1,1,0,0,0,0,34
71,71,"“In Vice President Harris, Michigan voters have a presidential candidate they can count on to focus on lowering their costs, restoring their freedoms, bringing jobs and supply chains back home from overseas, and building an economy that works for working people,"" Whitmer said in a statement on Monday.","{'works': '1', 'supply chains': '0', 'working people': '0', 'said': '0', 'Monday': '0', 'to focus': '0', 'an economy': '0', 'have': '0', 'presidential candidate': '0', 'Michigan voters': '0', 'their freedoms': '1', 'building': '1', 'Whitmer': '0', 'home bringing': '0', 'they': '0', 'Vice President Harris': '0', 'working': '1', 'restoring': '1', 'a statement': '0', 'lowering': '1', 'their costs': '0', 'that': '0', 'can count': '1', 'jobs and supply chains': '0', 'a presidential candidate': '0', '“In': '0', 'Vice': '0', 'President': '0', 'Harris,': '0', 'Michigan': '0', 'voters': '0', 'presidential': '0', 'candidate': '0', 'count': '1', 'focus': '0', 'costs,': '0', 'freedoms,': '1', 'bringing': '1', 'jobs': '0', 'supply': '0', 'chains': '0', 'back': '1', 'home': '0', 'overseas,': '0', 'economy': '0', 'people,""': '0', 'statement': '0', 'Monday.': '0'}","['works', 'supply chains', 'working people', 'said', 'Monday', 'to focus', 'an economy', 'have', 'presidential candidate', 'Michigan voters', 'their freedoms', 'building', 'Whitmer', 'home bringing', 'they', 'Vice President Harris', 'working', 'restoring', 'a statement', 'lowering', 'their costs', 'that', 'can count', 'jobs and supply chains', 'a presidential candidate', '“In', 'Vice', 'President', 'Harris,', 'Michigan', 'voters', 'presidential', 'candidate', 'count', 'focus', 'costs,', 'freedoms,', 'bringing', 'jobs', 'supply', 'chains', 'back', 'home', 'overseas,', 'economy', 'people,""', 'statement', 'Monday.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",48,0.04022170603275299,0.2958083152770996,-0.030891358852386475,0.3266996741294861,0.06455008806344026,0.8339986652135849,0.9051117300987244,0.5784120559692383,0.3266996741294861,0.06455008806344026,0.8742203712463379,POS,0,4,5,2,0,0,0,0,0,37
72,72,"White House forecasts showed increasing optimism that the U.S. economy is having a ""soft landing,"" reining in inflation without causing a recession. Biden said last week that he expected the Federal Reserve to begin cutting interest rates.","{'a recession': '0', 'inflation': '0', 'is having': '0', 'White House forecasts': '0', 'last week': '0', 'said': '0', 'he': '0', 'cutting': '0', 'increasing': '1', 'a ""soft landing': '1', 'showed': '0', 'Biden': '0', 'causing': '0', 'the Federal Reserve': '0', 'the U.S. economy': '0', 'interest rates': '0', 'increasing optimism': '1', 'to begin': '0', 'reining': '1', 'soft landing': '1', 'expected': '0', 'White': '0', 'House': '0', 'forecasts': '0', 'optimism': '1', 'U.S.': '0', 'economy': '0', '""soft': '1', 'landing,""': '0', 'without': '1', 'recession.': '0', 'last': '0', 'week': '0', 'Federal': '0', 'Reserve': '0', 'begin': '0', 'interest': '0', 'rates.': '0'}","['a recession', 'inflation', 'is having', 'White House forecasts', 'last week', 'said', 'he', 'cutting', 'increasing', 'a ""soft landing', 'showed', 'Biden', 'causing', 'the Federal Reserve', 'the U.S. economy', 'interest rates', 'increasing optimism', 'to begin', 'reining', 'soft landing', 'expected', 'White', 'House', 'forecasts', 'optimism', 'U.S.', 'economy', '""soft', 'landing,""', 'without', 'recession.', 'last', 'week', 'Federal', 'Reserve', 'begin', 'interest', 'rates.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",37,0.026578277349472046,0.3031049370765686,-0.06045752763748169,0.3635624647140503,0.06925181150233094,0.8188169896602631,0.9058527946472168,0.5422903299331665,0.3635624647140503,0.06925181150233094,0.8453952670097351,POS,0,2,1,1,1,1,0,0,0,32
73,73,"Sen. Bob Casey, D-Pa., echoed the gratitude for Biden’s “exemplary career in public service.”","{'Pa.': '0', 'the gratitude': '1', 'exemplary career': '1', 'D': '0', 'public service': '1', 'Sen. Bob Casey': '0', 'echoed': '1', 'Biden’s “exemplary career': '1', 'Sen.': '0', 'Bob': '0', 'Casey,': '0', 'D-Pa.,': '0', 'gratitude': '1', 'Biden’s': '0', '“exemplary': '1', 'career': '0', 'public': '1', 'service.”': '1'}","['Pa.', 'the gratitude', 'exemplary career', 'D', 'public service', 'Sen. Bob Casey', 'echoed', 'Biden’s “exemplary career', 'Sen.', 'Bob', 'Casey,', 'D-Pa.,', 'gratitude', 'Biden’s', '“exemplary', 'career', 'public', 'service.”']","[0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]",14,0.02437029282251994,0.1866719126701355,-0.007969021797180176,0.19464093446731567,0.0547352260760457,0.9495296080907186,0.9818689227104187,0.787227988243103,0.19464093446731567,0.0547352260760457,0.9738999009132385,POS,0,0,2,0,0,0,0,0,0,16
74,74,"“It would bring global trade to a halt and trigger a Smoot-Hawley moment – and possibly set off a global depression. It’s ludicrous,” Sonnenfeld said, referring to the Smoot-Hawley Act of 1930 that slapped tariffs on all countries and worsened the Great Depression.","{'global trade': '0', 'tariffs': '0', 'global depression': '1', 'would bring': '0', 'said': '0', 'Sonnenfeld': '0', 'a Smoot-Hawley moment': '0', 'trigger': '1', 'the Great Depression': '1', '’s': '0', 'a halt': '1', 'worsened': '1', 'a global depression': '1', 'referring': '0', 'all countries': '0', 'It': '0', 'the Smoot-Hawley Act': '0', 'that': '0', 'possibly set': '1', 'slapped': '1', '“It': '0', 'would': '0', 'bring': '0', 'global': '0', 'trade': '0', 'halt': '1', 'Smoot-Hawley': '0', 'moment': '0', '–': '0', 'possibly': '0', 'set': '1', 'depression.': '1', 'It’s': '0', 'ludicrous,”': '1', 'said,': '0', 'Act': '0', '1930': '0', 'countries': '0', 'Great': '1', 'Depression.': '1'}","['global trade', 'tariffs', 'global depression', 'would bring', 'said', 'Sonnenfeld', 'a Smoot-Hawley moment', 'trigger', 'the Great Depression', '’s', 'a halt', 'worsened', 'a global depression', 'referring', 'all countries', 'It', 'the Smoot-Hawley Act', 'that', 'possibly set', 'slapped', '“It', 'would', 'bring', 'global', 'trade', 'halt', 'Smoot-Hawley', 'moment', '–', 'possibly', 'set', 'depression.', 'It’s', 'ludicrous,”', 'said,', 'Act', '1930', 'countries', 'Great', 'Depression.']","[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",43,0.02024228870868683,0.17796111106872559,-0.02851623296737671,0.2064773440361023,0.043068305482165684,0.8715294450521469,0.9202879667282104,0.7138106226921082,0.2064773440361023,0.043068305482165684,0.8917717337608337,NEG,0,2,3,0,0,0,0,0,0,35
75,75,"The Democrat leader “has made lowering costs for hardworking families his top economic priority”, they added.","{'added': '0', 'his top economic priority': '1', 'hardworking': '1', 'lowering': '1', 'The Democrat leader': '0', 'families': '0', 'economic priority': '1', 'costs': '1', 'they': '0', 'has made': '0', 'Democrat': '0', 'leader': '0', '“has': '0', 'made': '0', 'top': '1', 'economic': '0', 'priority”,': '1', 'added.': '0'}","['added', 'his top economic priority', 'hardworking', 'lowering', 'The Democrat leader', 'families', 'economic priority', 'costs', 'they', 'has made', 'Democrat', 'leader', '“has', 'made', 'top', 'economic', 'priority”,', 'added.']","[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",16,0.05592164595921834,0.2895892262458801,-0.0603715181350708,0.3499607443809509,0.10414839067208573,0.7594927827517192,0.8757859468460083,0.5258252024650574,0.3499607443809509,0.10414839067208573,0.8154144287109375,POS,3,3,5,2,0,2,0,0,0,6
76,76,"Former US President Donald Trump’s “have at them” attitude towards US allies and partners, and the woeful Western vacillation over further military aid to Ukraine, will only embolden Putin further. Buoyed by his ritual success in this weekend’s election, he will embark on further risky and provocative adventurism.","{'further military aid': '0', 'will only further embolden': '1', 'provocative adventurism': '1', 'them': '0', 'Putin': '0', 'this weekend’s election': '0', '” attitude': '0', 'further risky and provocative adventurism': '1', 'he': '0', 'US allies': '0', 'Ukraine': '0', 'his ritual success': '0', 'Western vacillation': '0', 'will embark': '0', 'Buoyed': '1', 'the woeful Western vacillation': '1', 'military aid': '0', 'only embolden': '1', 'ritual success': '0', 'Former US President Donald Trump': '0', 'partners': '0', 'Former': '0', 'US': '0', 'President': '0', 'Donald': '0', 'Trump’s': '0', '“have': '0', 'them”': '0', 'attitude': '0', 'towards': '0', 'allies': '0', 'partners,': '0', 'woeful': '0', 'Western': '0', 'vacillation': '0', 'military': '0', 'aid': '0', 'Ukraine,': '0', 'embolden': '1', 'further.': '1', 'ritual': '0', 'success': '0', 'weekend’s': '0', 'election,': '0', 'embark': '0', 'risky': '1', 'provocative': '1', 'adventurism.': '0'}","['further military aid', 'will only further embolden', 'provocative adventurism', 'them', 'Putin', 'this weekend’s election', '” attitude', 'further risky and provocative adventurism', 'he', 'US allies', 'Ukraine', 'his ritual success', 'Western vacillation', 'will embark', 'Buoyed', 'the woeful Western vacillation', 'military aid', 'only embolden', 'ritual success', 'Former US President Donald Trump', 'partners', 'Former', 'US', 'President', 'Donald', 'Trump’s', '“have', 'them”', 'attitude', 'towards', 'allies', 'partners,', 'woeful', 'Western', 'vacillation', 'military', 'aid', 'Ukraine,', 'embolden', 'further.', 'ritual', 'success', 'weekend’s', 'election,', 'embark', 'risky', 'provocative', 'adventurism.']","[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0]",48,-0.0076077282428741455,0.20804771780967712,-0.1163744330406189,0.324422150850296,0.07567039193169056,0.710149496793747,0.8189162015914917,0.4944940507411957,0.324422150850296,0.07567039193169056,0.7025417685508728,NEG,1,8,3,1,0,9,6,0,0,21
77,77,"Relations between two neighbours have been ruined for decades, perhaps longer.","{'two neighbours': '0', 'Relations': '0', 'decades': '1', 'have longer ruined': '0', 'two': '0', 'neighbours': '0', 'ruined': '1', 'decades,': '1', 'perhaps': '0', 'longer.': '1'}","['two neighbours', 'Relations', 'decades', 'have longer ruined', 'two', 'neighbours', 'ruined', 'decades,', 'perhaps', 'longer.']","[0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",11,0.0006381935543484158,0.0035917162895202637,-0.0031549930572509766,0.00674670934677124,0.0020212307396335603,0.9757678442531161,0.9795610308647156,0.9728143215179443,0.00674670934677124,0.0020212307396335603,0.9764060378074646,NEG,1,0,0,0,0,0,0,0,0,10
78,78,"“At every step in her distinguished career in public office, she’s proven herself a principled and tenacious fighter for working people and a visionary leader we can count on,” AFL-CIO President Liz Shuler said in the statement.","{'public office': '0', 'proven': '1', 'the statement': '0', 'working': '1', 'a visionary leader': '1', 'she': '0', 'visionary leader': '1', 'can count': '1', 'working people': '1', 'AFL-CIO President Liz Shuler': '0', 'tenacious fighter': '1', 'her distinguished career': '1', 'a principled and tenacious fighter': '1', 'said': '0', 'every step': '1', 'herself': '0', 'we': '0', 'distinguished career': '1', '“At': '0', 'every': '0', 'step': '0', 'distinguished': '1', 'career': '0', 'public': '0', 'office,': '0', 'she’s': '0', 'principled': '1', 'tenacious': '1', 'fighter': '1', 'people': '0', 'visionary': '1', 'leader': '0', 'count': '1', 'on,”': '1', 'AFL-CIO': '0', 'President': '0', 'Liz': '0', 'Shuler': '0', 'statement.': '0'}","['public office', 'proven', 'the statement', 'working', 'a visionary leader', 'she', 'visionary leader', 'can count', 'working people', 'AFL-CIO President Liz Shuler', 'tenacious fighter', 'her distinguished career', 'a principled and tenacious fighter', 'said', 'every step', 'herself', 'we', 'distinguished career', '“At', 'every', 'step', 'distinguished', 'career', 'public', 'office,', 'she’s', 'principled', 'tenacious', 'fighter', 'people', 'visionary', 'leader', 'count', 'on,”', 'AFL-CIO', 'President', 'Liz', 'Shuler', 'statement.']","[0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]",37,0.000459438715225611,0.006180822849273682,-0.0027118921279907227,0.008892714977264404,0.0016347620508835449,0.9820206104180752,0.9851919412612915,0.9762992262840271,0.008892714977264404,0.0016347620508835449,0.9824800491333008,POS,0,0,0,0,0,0,0,0,0,39
79,79,"According to Volpe, lack of sleep and poor mental and physical health are also connected.","{'lack': '1', 'physical health': '1', 'also connected': '0', 'sleep': '1', 'According': '0', 'poor mental and physical health': '1', 'Volpe': '0', 'Volpe,': '0', 'poor': '1', 'mental': '0', 'physical': '0', 'health': '0', 'also': '0', 'connected.': '0'}","['lack', 'physical health', 'also connected', 'sleep', 'According', 'poor mental and physical health', 'Volpe', 'Volpe,', 'poor', 'mental', 'physical', 'health', 'also', 'connected.']","[1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",15,0.02987109239284809,0.38272082805633545,-0.044709205627441406,0.42743003368377686,0.113465791903038,0.8816233414870042,0.9562036395072937,0.5287736058235168,0.42743003368377686,0.113465791903038,0.9114944338798523,NEG,1,0,1,0,2,0,0,0,0,11
80,80,"The speed with which the highway was rebuilt, and Shapiro’s visibility during the project — hovering over the collapse in a helicopter, setting up a construction live stream, holding enthusiastic media briefings — won him national attention.","{'rebuilt': '1', 'won': '1', 'hovering': '0', 'The speed': '1', 'a helicopter': '0', 'the project': '0', 'national attention': '1', 'the collapse': '0', 'live stream': '0', 'media briefings': '0', 'enthusiastic media briefings': '1', 'setting': '0', 'holding': '0', 'which': '0', 'Shapiro’s visibility': '1', 'the highway': '0', 'enthusiastic media': '1', 'a construction live stream': '0', 'him': '0', 'speed': '1', 'highway': '0', 'rebuilt,': '1', 'Shapiro’s': '0', 'visibility': '1', 'project': '0', '—': '0', 'collapse': '0', 'helicopter,': '0', 'construction': '0', 'live': '0', 'stream,': '0', 'enthusiastic': '1', 'media': '0', 'briefings': '0', 'national': '0', 'attention.': '0'}","['rebuilt', 'won', 'hovering', 'The speed', 'a helicopter', 'the project', 'national attention', 'the collapse', 'live stream', 'media briefings', 'enthusiastic media briefings', 'setting', 'holding', 'which', 'Shapiro’s visibility', 'the highway', 'enthusiastic media', 'a construction live stream', 'him', 'speed', 'highway', 'rebuilt,', 'Shapiro’s', 'visibility', 'project', '—', 'collapse', 'helicopter,', 'construction', 'live', 'stream,', 'enthusiastic', 'media', 'briefings', 'national', 'attention.']","[1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",37,0.01596942629132952,0.1499168872833252,-0.05104953050613403,0.20096641778945923,0.04264155315126553,0.8289953759738378,0.8960143327713013,0.695047914981842,0.20096641778945923,0.04264155315126553,0.8449648022651672,POS,1,1,3,0,0,1,0,0,0,31
81,81,"The most recent tests of the Privacy Sandbox tools were met with a litany of gripes from the digital ad community. The Sandbox didn’t adequately cover video ads, some said. Other complaints were that it slowed down ad auctions and that the auctions run by Privacy Sandbox were opaque. ","{'slowed': '1', 'Other complaints': '1', 'ad auctions': '0', 'said': '0', 'the digital ad community': '0', 'The Sandbox': '0', 'recent tests': '0', 'ad community': '0', 'adequately cover': '1', 'the Privacy Sandbox tools': '0', 'digital ad': '0', 'gripes': '1', 'some': '0', 'met': '0', 'did n’t adequately cover': '1', 'video ads': '0', 'the auctions': '0', 'a litany': '1', 'Privacy Sandbox': '0', 'run': '0', 'it': '0', 'The most recent tests': '0', 'recent': '0', 'tests': '0', 'Privacy': '0', 'Sandbox': '0', 'tools': '0', 'litany': '1', 'digital': '0', 'ad': '0', 'community.': '0', 'didn’t': '1', 'adequately': '0', 'cover': '0', 'video': '0', 'ads,': '0', 'said.': '0', 'complaints': '1', 'auctions': '0', 'opaque.': '1', '': '0'}","['slowed', 'Other complaints', 'ad auctions', 'said', 'the digital ad community', 'The Sandbox', 'recent tests', 'ad community', 'adequately cover', 'the Privacy Sandbox tools', 'digital ad', 'gripes', 'some', 'met', 'did n’t adequately cover', 'video ads', 'the auctions', 'a litany', 'Privacy Sandbox', 'run', 'it', 'The most recent tests', 'recent', 'tests', 'Privacy', 'Sandbox', 'tools', 'litany', 'digital', 'ad', 'community.', 'didn’t', 'adequately', 'cover', 'video', 'ads,', 'said.', 'complaints', 'auctions', 'opaque.', '']","[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",50,0.002279256902089933,0.1431865692138672,-0.018786489963531494,0.16197305917739868,0.02437410832982574,0.9280712851663915,0.9491370320320129,0.7871639728546143,0.16197305917739868,0.02437410832982574,0.9303505420684814,NEG,0,0,1,0,0,0,0,0,0,40
82,82,Start your day with WRAL Morning Briefing fueled by Biggby Coffee. Get the latest local news you care about the most straight to your inbox.,"{'your inbox': '0', 'you': '0', 'care': '1', 'WRAL Morning Briefing': '0', 'Biggby Coffee': '0', 'Start': '0', 'Get': '0', 'local news': '0', 'the latest local news': '1', 'fueled': '0', 'day': '0', 'WRAL': '0', 'Morning': '0', 'Briefing': '0', 'Biggby': '0', 'Coffee.': '0', 'latest': '1', 'local': '0', 'news': '0', 'straight': '1', 'inbox.': '0'}","['your inbox', 'you', 'care', 'WRAL Morning Briefing', 'Biggby Coffee', 'Start', 'Get', 'local news', 'the latest local news', 'fueled', 'day', 'WRAL', 'Morning', 'Briefing', 'Biggby', 'Coffee.', 'latest', 'local', 'news', 'straight', 'inbox.']","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",25,-0.072417151927948,0.025553464889526367,-0.2053343653678894,0.23088783025741577,0.0871059078487328,0.6042306542396545,0.737147867679596,0.5062600374221802,0.23088783025741577,0.0871059078487328,0.5318135023117065,POS,11,0,0,0,0,1,3,3,0,14
